t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
10.348,ev0/lm0,-0.29,1.71,2.22,0.20,-1.30,-0.23,83.0,0.031,0.619,0.1021,5.16,258,0.09,0,0,-1,0.000,0.000,5.296,79.822,1237,1518,1466,1503,1800,33,12.3,0,55,22.88,-1.11,1,-,0,18,2
10.448,ev0/lm0,-0.26,1.69,2.20,0.25,-1.31,-0.28,83.0,0.024,0.610,0.1042,5.13,260,0.09,0,0,-1,0.000,0.000,5.319,80.914,1242,1507,1470,1502,1800,33,10.0,0,55,22.86,-0.97,1,-,0,18,2
10.549,ev0/lm0,-0.22,1.72,2.18,0.28,-1.33,-0.28,83.0,0.016,0.599,0.1051,5.15,263,0.09,0,0,-1,0.000,0.000,5.340,82.507,1244,1498,1467,1501,1800,33,10.7,0,55,22.86,-0.79,1,-,0,18,2
10.650,ev0/lm0,-0.18,1.69,2.19,0.29,-1.35,-0.22,83.0,0.004,0.597,0.1066,5.14,265,0.08,0,0,-1,0.000,0.000,5.345,83.518,1240,1490,1472,1499,1800,33,11.8,0,54,22.82,-0.73,1,-,0,18,2
10.750,ev0/lm0,-0.11,1.71,2.19,0.31,-1.36,-0.16,83.0,-0.009,0.596,0.1074,5.13,268,0.09,0,0,-1,0.000,0.000,5.302,85.126,1235,1478,1468,1497,1800,33,10.4,0,54,22.80,-0.79,1,-,0,18,2
10.851,ev0/lm0,-0.08,1.68,2.18,0.29,-1.37,-0.13,83.0,-0.019,0.582,0.1083,5.13,270,0.09,0,0,-1,0.000,0.000,5.316,86.195,1235,1475,1474,1496,1800,33,10.4,0,54,22.80,-0.58,1,-,0,18,2
10.951,ev0/lm0,-0.04,1.71,2.15,0.25,-1.39,-0.16,83.0,-0.030,0.561,0.1093,5.09,273,0.09,0,0,-1,0.000,0.000,5.321,87.846,1241,1475,1473,1494,1800,33,11.9,0,54,22.82,-0.22,1,-,0,18,2
11.051,ev0/lm0,-0.01,1.69,2.12,0.21,-1.40,-0.20,83.0,-0.036,0.551,0.1106,5.06,275,0.10,0,0,-1,0.000,0.000,5.327,89.038,1246,1476,1478,1493,1800,33,9.9,0,54,22.80,-0.11,1,-,0,18,2
11.152,ev0/lm0,0.01,1.74,2.09,0.16,-1.42,-0.22,83.0,-0.038,0.533,0.1605,5.05,278,0.10,0,0,-1,0.000,0.000,5.373,90.855,1248,1482,1475,1493,1800,33,10.5,0,54,22.80,0.01,1,-,0,18,2
11.252,ev0/lm0,-0.00,1.72,2.11,0.11,-1.43,-0.13,84.0,-0.037,0.525,0.1623,5.02,280,0.11,0,0,-1,0.000,0.000,5.435,92.040,1242,1489,1480,1497,1800,33,12.0,0,54,22.79,0.11,1,-,0,18,2
11.353,ev0/lm0,0.08,1.75,2.13,0.08,-1.43,-0.06,84.0,-0.033,0.524,0.1633,5.01,283,0.12,0,0,-1,0.000,0.000,5.321,93.817,1235,1482,1473,1494,1800,33,10.9,0,54,22.79,-0.05,1,-,0,18,2
11.453,ev0/lm0,0.08,1.73,2.13,0.04,-1.42,-0.04,84.0,-0.027,0.519,0.1646,5.02,285,0.11,0,0,-1,0.000,0.000,5.357,95.001,1233,1487,1475,1494,1800,33,10.9,0,54,22.79,-0.04,1,-,0,18,2
11.554,ev0/lm0,0.04,1.76,2.12,0.01,-1.42,-0.05,84.0,-0.025,0.526,0.1634,5.04,288,0.10,0,0,-1,0.000,0.000,5.468,96.686,1235,1499,1472,1495,1800,33,12.7,0,54,22.79,-0.00,1,-,0,18,2
11.654,ev0/lm0,0.00,1.74,2.11,-0.03,-1.41,-0.08,84.0,-0.019,0.536,0.1628,5.02,290,0.11,0,0,-1,0.000,0.000,5.549,97.858,1236,1507,1475,1496,1800,33,10.7,0,54,22.80,-0.02,1,-,0,18,2
11.755,ev0/lm0,-0.03,1.78,2.10,-0.05,-1.42,-0.10,84.0,-0.010,0.547,0.1133,5.02,293,0.10,0,0,-1,0.000,0.000,5.637,99.581,1237,1515,1471,1498,1800,33,11.4,0,54,22.80,-0.17,1,-,0,18,2
11.855,ev0/lm0,-0.07,1.76,2.13,-0.06,-1.42,-0.07,84.0,-0.003,0.551,0.1138,5.04,295,0.10,0,0,-1,0.000,0.000,5.729,100.741,1233,1522,1475,1499,1800,33,12.0,0,54,22.80,-0.26,1,-,0,18,2
11.956,ev0/lm0,-0.11,1.79,2.17,-0.05,-1.43,-0.02,84.0,0.007,0.561,0.1141,5.02,298,0.10,0,0,-1,0.000,0.000,5.829,102.418,1226,1528,1471,1501,1800,33,10.7,0,54,22.80,-0.60,1,-,0,18,2
12.056,ev0/lm0,-0.15,1.77,2.22,-0.04,-1.43,0.01,84.0,0.017,0.567,0.1147,5.00,300,0.10,0,0,-1,0.000,0.000,5.926,103.570,1222,1532,1474,1502,1800,33,10.4,0,54,22.80,-0.74,1,-,0,18,2
12.158,ev0/lm0,-0.17,1.81,2.21,-0.00,-1.44,-0.08,84.0,0.024,0.561,0.1160,4.96,303,0.10,0,0,-1,0.000,0.000,6.018,105.364,1232,1530,1470,1503,1800,33,10.9,0,54,22.84,-0.54,1,-,0,18,2
12.258,ev0/lm0,-0.17,1.80,2.18,0.05,-1.43,-0.20,84.0,0.027,0.554,0.1172,4.95,305,0.11,0,0,-1,0.000,0.000,6.057,106.626,1242,1521,1473,1503,1800,33,9.9,0,54,22.84,-0.39,1,-,0,18,2
12.359,ev0/lm0,-0.18,1.85,2.15,0.10,-1.43,-0.27,84.0,0.026,0.542,0.1200,4.91,308,0.11,0,0,-1,0.000,0.000,6.124,108.534,1250,1515,1465,1503,1800,33,10.0,0,54,22.84,-0.19,1,-,0,18,2
12.460,ev0/lm0,-0.16,1.83,2.13,0.15,-1.43,-0.26,84.0,0.020,0.537,0.1219,4.90,310,0.11,0,0,-1,0.000,0.000,6.140,109.750,1252,1506,1468,1503,1800,33,12.4,0,54,22.80,0.12,1,-,0,18,2
12.560,ev0/lm0,-0.11,1.88,2.12,0.19,-1.44,-0.16,84.0,0.013,0.542,0.1223,4.89,313,0.11,0,0,-1,0.000,0.000,6.133,111.657,1247,1495,1461,1501,1800,33,10.2,0,54,22.77,0.34,1,-,0,18,2
12.661,ev0/lm0,-0.07,1.86,2.12,0.23,-1.46,-0.08,84.0,0.006,0.551,0.1221,4.86,315,0.11,0,0,-1,0.000,0.000,6.121,112.954,1240,1484,1463,1500,1800,33,9.7,0,54,22.77,0.33,1,-,0,18,2
12.761,ev0/lm0,-0.03,1.91,2.14,0.24,-1.47,0.02,84.0,-0.004,0.567,0.1220,4.83,318,0.11,0,0,-1,0.000,0.000,6.133,114.886,1232,1476,1455,1498,1800,33,12.2,0,54,22.75,0.18,1,-,0,18,2
12.862,ev0/lm0,0.02,1.90,2.14,0.23,-1.51,0.01,84.0,-0.018,0.575,0.1222,4.77,320,0.11,0,0,-1,0.000,0.000,6.106,116.200,1234,1471,1463,1497,1800,33,10.0,0,54,22.77,0.28,1,-,0,18,2
12.962,ev0/lm0,0.05,1.95,2.11,0.19,-1.55,-0.04,84.0,-0.024,0.581,0.1219,4.73,323,0.12,0,0,-1,0.000,0.000,6.111,118.252,1238,1471,1462,1495,1800,33,10.1,0,54,22.77,0.33,1,-,0,18,2
13.062,ev0/lm0,0.08,1.93,2.06,0.15,-1.58,-0.15,84.0,-0.031,0.576,0.1221,4.72,325,0.12,0,0,-1,0.000,0.000,6.117,119.645,1247,1474,1470,1494,1800,33,12.0,0,54,22.77,0.31,1,-,0,18,2
13.163,ev0/lm0,0.08,1.99,2.03,0.09,-1.61,-0.16,84.0,-0.033,0.565,0.1239,4.66,328,0.13,0,0,-1,0.000,0.000,6.164,121.781,1247,1482,1467,1494,1800,33,9.7,0,54,22.75,0.26,1,-,0,18,2
13.264,ev0/lm0,0.08,1.98,2.02,0.04,-1.63,-0.13,84.0,-0.033,0.558,0.1248,4.65,330,0.12,0,0,-1,0.000,0.000,6.207,123.228,1243,1489,1471,1494,1800,33,9.5,0,54,22.75,0.22,1,-,0,18,2
13.364,ev0/lm0,0.06,2.03,2.04,-0.01,-1.64,-0.03,84.0,-0.028,0.554,0.1257,4.66,333,0.12,0,0,-1,0.000,0.000,6.273,125.309,1236,1497,1465,1495,1800,33,12.6,0,54,22.74,0.23,1,-,0,18,2
13.465,ev0/lm0,0.04,2.01,2.08,-0.05,-1.66,0.04,84.0,-0.020,0.562,0.1257,4.66,335,0.12,0,0,-1,0.000,0.000,6.335,126.693,1227,1506,1471,1496,1800,33,10.5,0,54,22.76,-0.04,1,-,0,18,2
13.565,ev0/lm0,-0.00,2.05,2.13,-0.08,-1.67,0.09,85.0,-0.013,0.569,0.1257,4.67,338,0.12,0,0,-1,0.000,0.000,6.441,128.695,1221,1517,1467,1501,1800,33,9.9,0,54,22.76,-0.19,1,-,0,18,2
13.665,ev0/lm0,0.05,2.00,2.14,-0.07,-1.69,0.05,85.0,-0.002,0.575,0.1262,4.67,340,0.12,0,0,-1,0.000,0.000,6.332,129.979,1222,1505,1475,1499,1800,33,11.1,0,53,22.79,-0.41,1,-,0,18,2
13.766,ev0/lm0,0.01,2.04,2.14,-0.08,-1.70,-0.07,85.0,0.007,0.581,0.1265,4.67,343,0.13,0,0,-1,0.000,0.000,6.450,131.963,1229,1514,1473,1501,1800,33,10.6,0,53,22.82,-0.65,1,-,0,18,2
13.866,ev0/lm0,-0.03,2.01,2.11,-0.09,-1.71,-0.19,85.0,0.010,0.572,0.1280,4.67,345,0.12,0,0,-1,0.000,0.000,6.532,133.322,1237,1520,1480,1502,1800,33,9.0,0,53,22.82,-0.76,1,-,0,18,2
13.966,ev0/lm0,-0.03,2.05,2.07,-0.08,-1.73,-0.30,85.0,0.016,0.560,0.1309,4.64,348,0.11,0,0,-1,0.000,0.000,6.547,135.350,1248,1518,1479,1502,1800,33,12.0,0,53,22.82,-0.57,1,-,0,18,2
14.067,ev0/lm0,-0.05,2.02,2.06,-0.07,-1.72,-0.27,85.0,0.022,0.540,0.1330,4.64,350,0.12,0,0,-1,0.000,0.000,6.612,136.733,1246,1519,1482,1503,1800,33,10.3,0,53,22.79,-0.53,1,-,0,18,2
14.167,ev0/lm0,-0.06,2.06,2.08,-0.04,-1.71,-0.19,84.0,0.022,0.524,0.1369,4.62,353,0.12,0,0,-1,0.000,0.000,6.663,138.845,1243,1519,1474,1500,1800,33,10.0,0,53,22.79,-0.25,1,-,0,18,2
14.268,ev0/lm0,-0.12,2.04,2.11,-0.01,-1.69,-0.08,84.0,0.021,0.503,0.1985,4.61,355,0.12,0,0,-1,0.000,0.000,6.804,140.226,1237,1523,1474,1502,1800,33,12.4,0,53,22.77,0.04,1,-,0,18,2
14.368,ev0/lm0,-0.14,2.09,2.12,0.00,-1.70,-0.01,84.0,0.020,0.501,0.2004,4.59,358,0.12,0,0,-1,0.000,0.000,6.895,142.390,1236,1525,1467,1503,1800,33,10.0,0,53,22.77,0.38,1,-,0,18,2
14.469,ev0/lm0,-0.13,2.07,2.12,0.04,-1.70,0.01,84.0,0.022,0.515,0.1409,4.55,360,0.13,0,0,-1,0.000,0.000,6.918,143.849,1234,1519,1470,1503,1800,33,9.5,0,53,22.77,0.34,1,-,0,18,2
14.569,ev0/lm0,-0.12,2.13,2.07,0.08,-1.70,-0.06,84.0,0.020,0.521,0.1408,4.53,363,0.13,0,0,-1,0.000,0.000,6.958,146.088,1239,1512,1462,1503,1800,33,11.8,0,53,22.77,0.31,1,-,0,18,2
14.670,ev0/lm0,-0.10,2.11,2.04,0.12,-1.71,-0.12,84.0,0.015,0.531,0.1410,4.50,365,0.12,0,0,-1,0.000,0.000,6.962,147.544,1244,1501,1467,1502,1800,33,9.9,0,53,22.77,0.40,1,-,0,18,2
14.770,ev0/lm0,-0.04,2.17,2.02,0.16,-1.74,-0.14,84.0,0.005,0.546,0.1414,4.46,368,0.13,0,0,-1,0.000,0.000,6.924,149.872,1245,1489,1461,1499,1800,33,9.6,0,53,22.77,0.26,1,-,0,18,2
14.870,ev0/lm0,0.01,2.15,2.00,0.18,-1.78,-0.16,84.0,-0.007,0.556,0.1424,4.43,370,0.13,0,0,-1,0.000,0.000,6.905,151.439,1246,1480,1468,1498,1800,33,12.6,0,53,22.76,0.24,1,-,0,18,2
14.971,ev0/lm0,0.21,2.25,1.98,0.23,-1.80,-0.13,84.0,-0.073,0.651,0.1429,3.89,373,0.33,0,0,-1,0.000,0.000,6.602,154.296,1245,1446,1454,1490,1800,33,8.7,0,53,22.74,-1.79,1,-,0,18,3
15.071,ev0/lm0,0.37,2.31,1.97,0.25,-1.83,-0.08,84.0,-0.080,0.633,0.1447,3.90,375,0.20,0,0,-1,0.000,0.000,6.370,156.728,1238,1419,1444,1484,1800,33,8.9,0,53,22.74,-1.54,1,-,0,18,3
15.172,ev0/lm0,0.23,2.45,1.96,0.15,-1.86,-0.04,85.0,-0.073,0.618,0.1442,3.96,378,0.19,0,0,-1,0.000,0.000,6.686,159.755,1231,1451,1432,1493,1800,33,12.0,0,53,22.72,-0.64,1,-,0,18,3
15.272,ev0/lm0,0.42,2.49,1.96,0.11,-1.88,-0.01,85.0,-0.075,0.646,0.1420,3.85,380,0.24,0,0,-1,0.000,0.000,6.378,162.039,1228,1428,1426,1485,1800,33,10.3,0,53,22.72,-0.54,1,-,0,18,3
15.373,ev0/lm0,0.42,2.63,1.97,0.02,-1.92,-0.03,85.0,-0.086,0.390,0.1398,3.67,383,0.19,0,0,-1,0.000,0.000,6.393,165.279,1231,1444,1413,1485,1800,33,9.6,0,53,22.72,6.17,0,size,0,18,3
15.474,ev0/lm0,0.40,2.64,1.93,-0.09,-1.97,-0.16,86.0,-0.075,0.408,0.1374,3.69,385,0.18,0,0,-1,0.000,0.000,6.429,167.352,1247,1464,1428,1490,1800,33,11.0,0,53,22.76,7.08,0,size,0,18,3
15.574,ev0/lm0,0.20,2.71,1.94,-0.22,-2.04,-0.21,86.0,-0.039,0.765,0.1343,3.86,388,0.18,0,0,-1,0.000,0.000,6.788,169.903,1250,1509,1432,1498,1800,33,11.3,0,53,22.74,-0.56,0,-,0,18,3
15.675,ev0/lm0,0.14,2.65,1.97,-0.31,-2.12,-0.15,86.0,-0.010,0.756,0.1346,3.99,390,0.13,0,0,-1,0.000,0.000,6.865,171.290,1244,1527,1451,1501,1800,33,9.9,0,56,22.74,-0.34,0,-,0,18,3
15.775,ev0/lm0,0.01,2.62,2.03,-0.37,-2.20,-0.01,86.0,0.028,0.728,0.1356,4.20,393,0.12,0,0,-1,0.000,0.000,7.093,173.111,1234,1557,1464,1507,1800,33,11.8,0,56,22.72,-0.50,0,-,0,18,3
15.877,ev0/lm0,-0.08,2.51,2.09,-0.37,-2.28,0.11,86.0,0.045,0.740,0.1379,4.10,395,0.12,0,0,-1,0.000,0.000,7.210,174.184,1225,1570,1492,1510,1800,33,11.1,0,56,22.72,-1.73,0,-,0,18,3
15.977,ev0/lm0,-0.17,2.47,2.14,-0.33,-2.30,0.14,86.0,0.084,0.658,0.1416,4.26,398,0.11,0,0,-1,0.000,0.000,7.357,175.991,1223,1578,1501,1513,1800,33,10.4,0,56,22.72,-1.54,0,-,0,18,3
16.078,ev0/lm0,-0.24,2.39,2.19,-0.24,-2.27,0.13,86.0,0.097,0.557,0.1476,4.24,400,0.14,0,0,-1,0.000,0.000,7.468,177.334,1224,1573,1510,1515,1800,33,11.8,0,56,22.77,-1.60,0,-,0,18,3
16.179,ev0/lm0,-0.28,2.40,2.19,-0.15,-2.24,0.03,86.0,0.100,0.479,0.1569,4.18,403,0.14,0,0,-1,0.000,0.000,7.573,179.673,1231,1563,1502,1517,1800,33,11.2,0,56,22.81,-0.88,0,-,0,18,3
16.279,ev0/lm0,-0.26,2.36,2.18,-0.04,-2.20,-0.08,86.0,0.095,0.431,0.2274,4.14,405,0.15,0,0,-1,0.000,0.000,7.580,181.419,1237,1543,1501,1516,1800,33,9.9,0,56,22.81,-0.44,0,-,0,18,3
16.380,ev0/lm0,-0.29,2.41,2.11,0.04,-2.15,-0.24,85.0,0.082,0.389,0.2350,4.17,408,0.14,0,0,-1,0.000,0.000,7.712,184.003,1250,1534,1488,1514,1800,33,12.1,0,56,22.79,0.38,0,-,0,18,3
16.480,ev0/lm0,-0.26,2.37,2.04,0.13,-2.11,-0.32,85.0,0.069,0.376,0.2377,4.21,410,0.14,0,0,-1,0.000,0.000,7.724,185.673,1255,1519,1488,1513,1800,33,11.0,0,56,22.77,0.91,0,-,0,18,3
16.581,ev0/lm0,-0.20,2.39,1.98,0.20,-2.09,-0.32,84.0,0.049,0.374,0.2396,4.26,413,0.14,0,0,-1,0.000,0.000,7.710,187.961,1255,1502,1481,1507,1800,33,9.7,0,56,22.77,1.49,0,-,0,18,3
16.682,ev0/lm0,-0.19,2.33,1.94,0.25,-2.09,-0.27,84.0,0.036,0.385,0.2387,4.31,415,0.13,0,0,-1,0.000,0.000,7.782,189.441,1251,1495,1487,1506,1800,33,11.9,0,56,22.72,1.81,0,-,0,18,3
16.782,ev0/lm0,-0.10,2.33,1.89,0.30,-2.07,-0.22,84.0,0.016,0.396,0.2393,4.35,418,0.11,0,0,-1,0.000,0.000,7.713,191.522,1248,1476,1483,1503,1800,33,11.2,0,55,22.69,1.80,0,-,0,18,3
16.883,ev0/lm0,-0.01,2.26,1.85,0.33,-2.06,-0.19,84.0,-0.003,0.399,0.2409,4.34,420,0.13,0,0,-1,0.000,0.000,7.639,192.955,1246,1460,1488,1499,1800,33,10.1,0,55,22.69,1.86,0,-,0,18,3
16.983,ev0/lm0,0.15,2.24,1.80,0.35,-2.03,-0.18,84.0,-0.052,0.436,0.2438,4.02,422,0.24,0,0,-1,0.000,0.000,7.433,194.828,1247,1437,1486,1493,1800,33,12.0,0,55,22.69,0.91,0,-,0,18,5
17.084,ev0/lm0,0.31,2.28,1.79,0.33,-2.03,-0.12,84.0,-0.062,0.435,0.2467,3.92,424,0.20,0,0,-1,0.000,0.000,7.215,197.305,1245,1417,1477,1486,1800,33,10.0,0,55,22.67,0.66,0,-,0,18,5
17.185,ev0/lm0,0.34,2.33,1.81,0.26,-2.01,-0.03,84.0,-0.058,0.406,0.2505,3.92,426,0.21,0,0,-1,0.000,0.000,7.221,199.736,1238,1419,1468,1485,1800,33,9.7,0,55,22.67,1.66,0,-,0,18,6
17.286,ev0/lm0,0.25,2.48,1.87,0.13,-1.99,0.09,85.0,-0.060,0.439,0.2467,3.80,429,0.20,0,0,-1,0.000,0.000,7.457,203.107,1227,1449,1446,1492,1800,33,10.4,0,55,22.67,1.31,0,-,0,18,6
17.387,ev0/lm0,0.40,2.52,1.89,0.06,-1.99,0.12,85.0,-0.064,0.493,0.1697,3.70,431,0.26,0,0,-1,0.000,0.000,7.214,205.473,1226,1438,1439,1486,1800,33,11.2,0,55,22.72,0.93,0,-,0,18,6
17.487,ev0/lm0,0.38,2.67,1.91,-0.04,-2.01,0.09,85.0,-0.075,0.297,0.1657,3.59,434,0.20,0,0,-1,0.000,0.000,7.263,208.964,1228,1458,1421,1487,1800,33,9.4,0,55,22.72,7.05,0,size,0,18,6
17.588,ev0/lm0,0.45,2.70,1.94,-0.12,-2.05,0.06,86.0,-0.070,0.331,0.1611,3.51,436,0.22,0,0,-1,0.000,0.000,7.115,211.236,1231,1458,1424,1488,1800,33,10.5,0,55,22.74,7.56,0,size,0,18,6
17.689,ev0/lm0,0.43,2.82,1.96,-0.22,-2.10,0.00,86.0,-0.054,0.364,0.1579,3.50,439,0.19,0,0,-1,0.000,0.000,7.139,214.517,1235,1477,1417,1489,1800,33,11.2,0,58,22.75,7.67,0,size,0,18,6
17.790,ev0/lm0,0.34,2.82,1.98,-0.30,-2.16,-0.04,87.0,-0.025,0.375,0.1575,3.56,441,0.17,0,0,-1,0.000,0.000,7.252,216.605,1237,1500,1428,1496,1800,33,9.4,0,58,22.75,8.03,0,size,0,18,6
17.890,ev0/lm0,0.18,2.87,1.99,-0.39,-2.23,-0.08,87.0,0.011,0.713,0.1561,3.72,444,0.20,0,0,-1,0.000,0.000,7.500,219.175,1240,1533,1433,1503,1800,33,10.9,0,58,22.75,0.66,0,-,0,18,6
17.991,ev0/lm0,-0.00,2.80,1.99,-0.45,-2.30,-0.10,87.0,0.049,0.707,0.1571,3.82,446,0.17,0,0,-1,0.000,0.000,7.790,220.605,1243,1566,1455,1511,1800,33,11.3,0,58,22.74,0.69,0,-,0,18,6
18.091,ev0/lm0,-0.09,2.80,1.98,-0.44,-2.36,-0.10,87.0,0.077,0.707,0.1606,3.82,449,0.13,0,0,-1,0.000,0.000,7.919,222.780,1243,1576,1465,1515,1800,33,10.1,0,58,22.74,-0.34,0,-,0,18,6
18.192,ev0/lm0,-0.17,2.71,1.96,-0.38,-2.40,-0.08,87.0,0.121,0.611,0.1704,3.94,451,0.15,0,0,-1,0.000,0.000,8.024,224.242,1241,1577,1481,1518,1800,33,10.7,0,58,22.72,0.47,0,-,0,18,6
18.293,ev0/lm0,-0.30,2.72,1.95,-0.30,-2.41,-0.06,86.0,0.131,0.544,0.1761,3.88,454,0.14,0,0,-1,0.000,0.000,8.287,226.532,1241,1585,1483,1520,1800,33,11.1,0,58,22.70,0.64,0,-,0,18,6
18.393,ev0/lm0,-0.36,2.67,1.94,-0.18,-2.41,-0.05,86.0,0.133,0.479,0.1830,3.82,456,0.17,0,0,-1,0.000,0.000,8.421,228.254,1238,1578,1490,1522,1800,33,9.7,0,58,22.70,0.80,0,-,0,18,6
18.494,ev0/lm0,-0.34,2.71,1.92,-0.03,-2.40,-0.06,86.0,0.122,0.429,0.1931,3.76,459,0.16,0,0,-1,0.000,0.000,8.448,231.103,1237,1555,1481,1522,1800,33,10.5,0,58,22.70,1.39,0,-,0,18,6
18.594,ev0/lm0,-0.30,2.67,1.88,0.10,-2.40,-0.12,85.0,0.106,0.404,0.2672,3.77,461,0.17,0,0,-1,0.000,0.000,8.466,233.080,1240,1531,1485,1517,1800,33,11.1,0,58,22.70,1.70,0,-,0,18,6
18.695,ev0/lm0,-0.27,2.73,1.83,0.21,-2.38,-0.16,85.0,0.086,0.399,0.2700,3.77,464,0.16,0,0,-1,0.000,0.000,8.522,235.983,1243,1512,1474,1515,1800,33,9.1,0,58,22.70,1.95,0,-,0,18,6
18.796,ev0/lm0,-0.23,2.66,1.80,0.29,-2.37,-0.17,84.0,0.060,0.394,0.2703,3.88,466,0.15,0,0,-1,0.000,0.000,8.543,237.613,1243,1494,1481,1510,1800,33,9.9,0,54,22.70,2.35,0,-,0,18,6
18.896,ev0/lm0,-0.16,2.58,1.81,0.35,-2.35,-0.12,84.0,0.003,0.460,0.2704,3.70,468,0.14,0,0,-1,0.000,0.000,8.531,239.222,1239,1477,1487,1507,1800,33,11.5,0,54,22.68,1.09,0,-,0,18,7
18.997,ev0/lm0,0.16,2.66,1.81,0.44,-2.36,-0.08,84.0,-0.044,0.265,0.2719,3.57,471,0.25,0,0,-1,0.000,0.000,8.073,242.561,1241,1421,1470,1493,1800,33,8.8,0,54,22.68,5.80,0,size,0,18,7
19.099,ev0/lm0,0.27,2.62,1.78,0.45,-2.36,-0.10,84.0,-0.053,0.446,0.2752,3.71,473,0.17,0,0,-1,0.000,0.000,7.973,244.572,1246,1405,1474,1488,1800,33,10.8,0,54,22.68,1.47,0,-,0,18,7
19.200,ev0/lm0,0.39,2.72,1.79,0.38,-2.35,-0.05,84.0,-0.083,0.240,0.2756,3.52,476,0.20,0,0,-1,0.000,0.000,7.853,247.884,1243,1399,1459,1483,1800,33,11.3,0,54,22.67,6.51,0,size,0,18,7
19.300,ev0/lm0,0.36,2.71,1.80,0.23,-2.34,0.01,84.0,-0.063,0.222,0.2763,3.59,478,0.19,0,0,-1,0.000,0.000,7.969,250.023,1235,1420,1460,1485,1800,33,10.7,0,54,22.67,7.33,0,size,0,18,7
19.401,ev0/lm0,0.43,2.81,1.79,0.09,-2.33,0.02,85.0,-0.077,0.225,0.1920,3.42,481,0.21,0,0,-1,0.000,0.000,7.878,253.340,1234,1430,1447,1485,1800,33,10.9,0,54,22.67,7.62,0,size,0,18,7
19.502,ev0/lm0,0.47,2.81,1.80,-0.03,-2.35,0.00,85.0,-0.083,0.237,0.1878,3.37,483,0.21,0,0,-1,0.000,0.000,7.815,255.641,1234,1442,1450,1483,1800,33,11.1,0,54,22.70,8.04,0,size,0,18,7
19.602,ev0/lm0,0.42,2.90,1.80,-0.15,-2.38,-0.04,86.0,-0.056,0.258,0.1831,3.48,486,0.18,0,0,-1,0.000,0.000,7.895,258.866,1236,1467,1444,1489,1800,33,10.6,0,54,22.70,8.13,0,size,0,18,7
19.703,ev0/lm0,0.42,2.88,1.79,-0.24,-2.41,-0.08,86.0,-0.058,0.275,0.1827,3.39,488,0.17,0,0,-1,0.000,0.000,7.863,260.962,1238,1479,1455,1489,1800,33,11.3,0,54,22.70,8.27,0,size,0,18,7
19.803,ev0/lm0,0.32,2.95,1.78,-0.33,-2.44,-0.14,86.0,-0.021,0.286,0.1834,3.54,491,0.19,0,0,-1,0.000,0.000,8.018,264.016,1242,1506,1452,1494,1800,33,11.2,0,53,22.70,8.30,0,size,0,18,7
19.904,ev0/lm0,0.23,2.90,1.78,-0.39,-2.48,-0.13,87.0,-0.024,0.293,0.1873,3.42,493,0.17,0,0,-1,0.000,0.000,8.123,265.973,1241,1525,1464,1501,1800,33,10.1,0,53,22.68,8.05,0,size,0,18,7
20.004,ev0/lm0,0.22,2.92,1.78,-0.40,-2.52,-0.09,87.0,0.017,0.300,0.1891,3.61,496,0.16,0,0,-1,0.000,0.000,8.093,268.618,1238,1529,1467,1502,1800,33,10.9,0,53,22.68,7.65,0,size,0,18,7
20.105,ev0/lm0,0.07,2.84,1.76,-0.43,-2.55,-0.09,87.0,0.045,0.300,0.1917,3.68,498,0.19,0,0,-1,0.000,0.000,8.328,270.288,1239,1552,1482,1508,1800,33,11.4,0,53,22.67,7.01,0,size,0,18,7
20.205,ev0/lm0,-0.06,2.86,1.75,-0.42,-2.55,-0.10,86.0,0.066,0.532,0.1950,3.70,501,0.16,0,0,-1,0.000,0.000,8.541,272.835,1241,1569,1483,1511,1800,33,10.5,0,53,22.67,0.78,0,-,0,18,7
20.306,ev0/lm0,-0.21,2.80,1.77,-0.38,-2.55,-0.06,86.0,0.067,0.269,0.2010,3.56,503,0.18,0,0,-1,0.000,0.000,8.777,274.630,1240,1583,1491,1517,1800,33,10.3,0,53,22.67,6.35,0,size,0,18,7
20.406,ev0/lm0,-0.22,2.86,1.78,-0.28,-2.54,-0.02,86.0,0.092,0.237,0.2856,3.58,506,0.18,0,0,-1,0.000,0.000,8.840,277.663,1236,1574,1481,1518,1800,33,11.3,0,53,22.67,6.18,0,size,0,18,7
20.507,ev0/lm0,-0.40,2.85,1.80,-0.19,-2.50,0.00,86.0,0.128,0.214,0.2940,3.42,508,0.29,0,0,-1,0.000,0.000,9.203,279.719,1236,1587,1478,1526,1800,33,10.5,0,53,22.68,6.17,0,size,0,18,7
20.607,ev0/lm0,-0.42,2.94,1.84,-0.07,-2.48,0.05,85.0,0.124,0.207,0.2974,3.47,511,0.20,0,0,-1,0.000,0.000,9.345,282.916,1231,1576,1462,1524,1800,33,10.4,0,53,22.68,6.31,0,size,0,18,7
20.707,ev0/lm0,-0.38,2.90,1.84,0.08,-2.49,0.03,84.0,0.103,0.208,0.2192,3.44,513,0.18,0,0,-1,0.000,0.000,9.345,285.053,1230,1548,1466,1518,1800,33,11.2,0,53,22.68,6.93,0,size,0,18,7
